"State","Year","Week","Predicted_Deaths"
"Montana",2023,23,193.770565839072
"Montana",2023,24,193.770565839072
"Montana",2023,25,193.770565839072
"Montana",2023,26,193.770565839072
"Montana",2023,27,193.770565839072
"Montana",2023,28,193.770565839072
"Montana",2023,29,193.770565839072
"Montana",2023,30,193.770565839072
"Montana",2023,31,193.770565839072
"Montana",2023,32,193.770565839072
"Montana",2023,33,193.770565839072
"Montana",2023,34,193.770565839072
"Montana",2023,35,193.770565839072
"Montana",2023,36,193.770565839072
"Montana",2023,37,193.770565839072
"Montana",2023,38,193.770565839072
"Montana",2023,39,193.770565839072
"Montana",2023,40,193.770565839072
"Montana",2023,41,193.770565839072
"Montana",2023,42,193.770565839072
"Montana",2023,43,193.770565839072
"Montana",2023,44,193.770565839072
"Montana",2023,45,193.770565839072
"Montana",2023,46,193.770565839072
"Montana",2023,47,193.770565839072
"Montana",2023,48,193.770565839072
"Montana",2023,49,193.770565839072
"Montana",2023,50,193.770565839072
"Montana",2023,51,193.770565839072
"Montana",2023,52,193.770565839072
"Nebraska",2020,1,357.465434546824
"Nebraska",2020,2,359.265197862503
"Nebraska",2020,3,354.166665935192
"Nebraska",2020,4,346.034013004627
"Nebraska",2020,5,341.756020072069
"Nebraska",2020,6,342.743090245148
"Nebraska",2020,7,340.29813361177
"Nebraska",2020,8,337.072606081356
"Nebraska",2020,9,335.092800443161
"Nebraska",2020,10,335.406033857118
"Nebraska",2020,11,331.662567844554
"Nebraska",2020,12,329.239500698108
"Nebraska",2020,13,329.814212244951
"Nebraska",2020,14,330.775672366081
"Nebraska",2020,15,327.309814867818
"Nebraska",2020,16,327.707836058319
"Nebraska",2020,17,326.060000991336
"Nebraska",2020,18,325.4855472035
"Nebraska",2020,19,325.507718853574
"Nebraska",2020,20,326.029748362993
"Nebraska",2020,21,323.745711077873
"Nebraska",2020,22,324.198468974919
"Nebraska",2020,23,323.147292756416
"Nebraska",2020,24,322.867369478389
"Nebraska",2020,25,323.349497568014
"Nebraska",2020,26,322.160685444369
"Nebraska",2020,27,322.612185138271
"Nebraska",2020,28,322.602905212048
"Nebraska",2020,29,322.70277548009
"Nebraska",2020,30,322.309073672954
"Nebraska",2020,31,323.047258233267
"Nebraska",2020,32,321.841610631157
"Nebraska",2020,33,324.333957171254
"Nebraska",2020,34,321.147891106518
"Nebraska",2020,35,321.635188386396
"Nebraska",2020,36,321.908518493512
"Nebraska",2020,37,322.314382383217
"Nebraska",2020,38,322.951700860913
"Nebraska",2020,39,323.103708604521
"Nebraska",2020,40,322.69669181277
"Nebraska",2020,41,325.223603947031
"Nebraska",2020,42,322.969713624785
"Nebraska",2020,43,324.460637099503
"Nebraska",2020,44,322.429562413424
"Nebraska",2020,45,322.274347081188
"Nebraska",2020,46,323.137108356197
"Nebraska",2020,47,323.770853180393
"Nebraska",2020,48,321.47330940672
"Nebraska",2020,49,323.935625946426
"Nebraska",2020,50,324.146296144425
"Nebraska",2020,51,325.936527418025
"Nebraska",2020,52,324.78867404396
"Nebraska",2021,1,324.652695180346
"Nebraska",2021,2,324.745731598927
"Nebraska",2021,3,324.460768137623
"Nebraska",2021,4,324.016703584337
"Nebraska",2021,5,323.784217601008
"Nebraska",2021,6,323.834693382314
"Nebraska",2021,7,323.697698873463
"Nebraska",2021,8,323.521929495003
"Nebraska",2021,9,323.414271235083
"Nebraska",2021,10,323.42919835094
"Nebraska",2021,11,323.222957131111
"Nebraska",2021,12,323.091018199591
"Nebraska",2021,13,323.12253554417
"Nebraska",2021,14,323.173691705856
"Nebraska",2021,15,322.98350458332
"Nebraska",2021,16,323.005547251572
"Nebraska",2021,17,322.915540125576
"Nebraska",2021,18,322.883347126117
"Nebraska",2021,19,322.884117273049
"Nebraska",2021,20,322.912838004161
"Nebraska",2021,21,322.788035713427
"Nebraska",2021,22,322.812273798655
"Nebraska",2021,23,322.75466256787
"Nebraska",2021,24,322.739510403415
"Nebraska",2021,25,322.765768871618
"Nebraska",2021,26,322.700559691933
"Nebraska",2021,27,322.72512979146
"Nebraska",2021,28,322.724704532063
"Nebraska",2021,29,322.730097033612
"Nebraska",2021,30,322.708432703662
"Nebraska",2021,31,322.748713801257
"Nebraska",2021,32,322.68291686948
"Nebraska",2021,33,322.818983405549
"Nebraska",2021,34,322.644892138402
"Nebraska",2021,35,322.671495401993
"Nebraska",2021,36,322.686448075742
"Nebraska",2021,37,322.708579767389
"Nebraska",2021,38,322.743334929239
"Nebraska",2021,39,322.751636444302
"Nebraska",2021,40,322.729421180459
"Nebraska",2021,41,322.86739974903
"Nebraska",2021,42,322.744281582593
"Nebraska",2021,43,322.825707715553
"Nebraska",2021,44,322.714791476764
"Nebraska",2021,45,322.70629979737
"Nebraska",2021,46,322.75340318323
"Nebraska",2021,47,322.788016770211
"Nebraska",2021,48,322.662544359761
"Nebraska",2021,49,322.797008521418
"Nebraska",2021,50,322.808506470836
"Nebraska",2021,51,322.906278274073
"Nebraska",2021,52,322.84359176636
"Nebraska",2022,1,322.836159706699
"Nebraska",2022,2,322.841237065425
"Nebraska",2022,3,322.825676226114
"Nebraska",2022,4,322.80142472448
"Nebraska",2022,5,322.788724476585
"Nebraska",2022,6,322.79147939301
"Nebraska",2022,7,322.783998920809
"Nebraska",2022,8,322.774399447624
"Nebraska",2022,9,322.768517826524
"Nebraska",2022,10,322.7693322858
"Nebraska",2022,11,322.758069622567
"Nebraska",2022,12,322.750863788034
"Nebraska",2022,13,322.752583804022
"Nebraska",2022,14,322.755377281415
"Nebraska",2022,15,322.744991079964
"Nebraska",2022,16,322.746194623722
"Nebraska",2022,17,322.741278393847
"Nebraska",2022,18,322.739520154997
"Nebraska",2022,19,322.739562453927
"Nebraska",2022,20,322.741130763835
"Nebraska",2022,21,322.73431458696
"Nebraska",2022,22,322.735638283084
"Nebraska",2022,23,322.732492108888
"Nebraska",2022,24,322.731664461071
"Nebraska",2022,25,322.733098292393
"Nebraska",2022,26,322.729537062979
"Nebraska",2022,27,322.730878967151
"Nebraska",2022,28,322.730855641952
"Nebraska",2022,29,322.731150026925
"Nebraska",2022,30,322.729966902761
"Nebraska",2022,31,322.732166791926
"Nebraska",2022,32,322.728573380168
"Nebraska",2022,33,322.736004277253
"Nebraska",2022,34,322.726496708503
"Nebraska",2022,35,322.727949596775
"Nebraska",2022,36,322.728766160268
"Nebraska",2022,37,322.729974801257
"Nebraska",2022,38,322.731872887475
"Nebraska",2022,39,322.732326259737
"Nebraska",2022,40,322.731112999079
"Nebraska",2022,41,322.73864836217
"Nebraska",2022,42,322.731924560508
"Nebraska",2022,43,322.736371459164
"Nebraska",2022,44,322.730314012108
"Nebraska",2022,45,322.729850252371
"Nebraska",2022,46,322.732422699872
"Nebraska",2022,47,322.734313039162
"Nebraska",2022,48,322.727460647174
"Nebraska",2022,49,322.734804090734
"Nebraska",2022,50,322.735432028058
"Nebraska",2022,51,322.740771605533
"Nebraska",2022,52,322.73734812293
"Nebraska",2023,1,322.736942237405
"Nebraska",2023,2,322.73721952762
"Nebraska",2023,3,322.73636970754
"Nebraska",2023,4,322.735045265375
"Nebraska",2023,5,322.734351670796
"Nebraska",2023,6,322.734502125306
"Nebraska",2023,7,322.734093595866
"Nebraska",2023,8,322.733569341375
"Nebraska",2023,9,322.733248130454
"Nebraska",2023,10,322.733292610875
"Nebraska",2023,11,322.732677526158
"Nebraska",2023,12,322.732283995422
"Nebraska",2023,13,322.732377930232
"Nebraska",2023,14,322.732530489796
"Nebraska",2023,15,322.731963271204
"Nebraska",2023,16,322.732028999458
"Nebraska",2023,17,322.731760511184
"Nebraska",2023,18,322.731664489224
"Nebraska",2023,19,322.731666798988
"Nebraska",2023,20,322.731752448328
"Nebraska",2023,21,322.73138019885
"Nebraska",2023,22,322.731452489487
"Nebraska",2023,23,322.731280668343
"Nebraska",2023,24,322.73123546817
"Nebraska",2023,25,322.731313773595
"Nebraska",2023,26,322.731119285387
"Nebraska",2023,27,322.731192570235
"Nebraska",2023,28,322.731191296328
"Nebraska",2023,29,322.731207373525
"Nebraska",2023,30,322.731142759964
"Nebraska",2023,31,322.731262901706
"Nebraska",2023,32,322.731066655888
"Nebraska",2023,33,322.731472477013
"Nebraska",2023,34,322.730953243339
"Nebraska",2023,35,322.7310325894
"Nebraska",2023,36,322.731077184099
"Nebraska",2023,37,322.731143191223
"Nebraska",2023,38,322.731246850765
"Nebraska",2023,39,322.731271610609
"Nebraska",2023,40,322.731205351208
"Nebraska",2023,41,322.731616877481
"Nebraska",2023,42,322.731249672746
"Nebraska",2023,43,322.73149252972
"Nebraska",2023,44,322.731161716392
"Nebraska",2023,45,322.731136389242
"Nebraska",2023,46,322.731276877453
"Nebraska",2023,47,322.731380113912
"Nebraska",2023,48,322.731005886523
"Nebraska",2023,49,322.731406931551
"Nebraska",2023,50,322.731441224879
"Nebraska",2023,51,322.731732833433
"Nebraska",2023,52,322.731545867924
"Nevada",2020,1,580.807173025899
"Nevada",2020,2,595.331721872117
"Nevada",2020,3,589.811296187573
"Nevada",2020,4,548.182182505133
"Nevada",2020,5,550.794204656238
"Nevada",2020,6,568.993390802947
"Nevada",2020,7,519.604216959423
"Nevada",2020,8,528.85753388851
"Nevada",2020,9,578.907595404434
"Nevada",2020,10,553.635881575559
"Nevada",2020,11,551.712478524178
"Nevada",2020,12,533.572552343287
"Nevada",2020,13,513.920863120782
"Nevada",2020,14,545.509223111015
"Nevada",2020,15,525.310036964306
"Nevada",2020,16,517.803403106132
"Nevada",2020,17,540.445893878744
"Nevada",2020,18,508.287570798064
"Nevada",2020,19,492.604216959423
"Nevada",2020,20,486.993390802948
"Nevada",2020,21,492.952527736917
"Nevada",2020,22,497.943329287023
"Nevada",2020,23,523.468360044985
"Nevada",2020,24,520.056720035219
"Nevada",2020,25,511.174180049868
"Nevada",2020,26,522.228310832246
"Nevada",2020,27,497.984192353053
"Nevada",2020,28,495.47755849488
"Nevada",2020,29,516.110850817597
"Nevada",2020,30,474.585820059635
"Nevada",2020,31,515.699210807831
"Nevada",2020,32,478.3192354142
"Nevada",2020,33,495.43669542885
"Nevada",2020,34,482.993390802947
"Nevada",2020,35,493.079186201461
"Nevada",2020,36,483.310036964306
"Nevada",2020,37,499.405030812714
"Nevada",2020,38,480.215043115898
"Nevada",2020,39,482.613415409317
"Nevada",2020,40,477.183378499763
"Nevada",2020,41,514.740073873861
"Nevada",2020,42,455.133316983838
"Nevada",2020,43,472.183378499763
"Nevada",2020,44,498.794204656238
"Nevada",2020,45,521.730875423966
"Nevada",2020,46,512.730875423966
"Nevada",2020,47,513.056720035219
"Nevada",2020,48,521.721676974072
"Nevada",2020,49,500.088384651355
"Nevada",2020,50,526.920863120782
"Nevada",2020,51,538.405030812714
"Nevada",2020,52,525.645080025453
"Nevada",2021,1,578.805036363547
"Nevada",2021,2,588.416515195115
"Nevada",2021,3,597.607846518509
"Nevada",2021,4,545.986603837561
"Nevada",2021,5,566.852888280318
"Nevada",2021,6,590.107650857914
"Nevada",2021,7,538.855896224063
"Nevada",2021,8,543.851885632403
"Nevada",2021,9,609.866925351128
"Nevada",2021,10,572.355394900105
"Nevada",2021,11,552.33834988555
"Nevada",2021,12,553.35639754802
"Nevada",2021,13,527.850882984488
"Nevada",2021,14,566.357400195935
"Nevada",2021,15,541.102637618339
"Nevada",2021,16,542.110658801659
"Nevada",2021,17,562.35840284385
"Nevada",2021,18,532.860909463638
"Nevada",2021,19,511.855896224063
"Nevada",2021,20,508.107650857914
"Nevada",2021,21,506.35038166053
"Nevada",2021,22,503.092611139189
"Nevada",2021,23,536.600130998552
"Nevada",2021,24,540.106648209999
"Nevada",2021,25,520.846872392828
"Nevada",2021,26,522.588099223571
"Nevada",2021,27,510.849880336573
"Nevada",2021,28,516.857901519893
"Nevada",2021,29,526.847875040743
"Nevada",2021,30,477.34035518138
"Nevada",2021,31,533.35439225219
"Nevada",2021,32,502.360408139681
"Nevada",2021,33,509.100632322509
"Nevada",2021,34,504.107650857914
"Nevada",2021,35,504.3483763647
"Nevada",2021,36,499.102637618339
"Nevada",2021,37,513.601133646467
"Nevada",2021,38,497.604141590212
"Nevada",2021,39,510.113666745405
"Nevada",2021,40,495.104642914169
"Nevada",2021,41,540.111661449574
"Nevada",2021,42,457.089603195444
"Nevada",2021,43,490.104642914169
"Nevada",2021,44,514.852888280318
"Nevada",2021,45,538.853890928233
"Nevada",2021,46,529.853890928233
"Nevada",2021,47,533.106648209999
"Nevada",2021,48,530.596120406891
"Nevada",2021,49,519.606146886042
"Nevada",2021,50,540.850882984488
"Nevada",2021,51,552.601133646467
"Nevada",2021,52,552.613165421447
"Nevada",2022,1,601.46448626482
"Nevada",2022,2,613.610285341744
"Nevada",2022,3,615.212817091999
"Nevada",2022,4,568.745837374864
"Nevada",2022,5,580.195983567641
"Nevada",2022,6,600.842916486279
"Nevada",2022,7,550.551941200465
"Nevada",2022,8,557.743997690033
"Nevada",2022,9,615.523785854153
"Nevada",2022,10,584.325948261661
"Nevada",2022,11,573.642188342325
"Nevada",2022,12,564.777934139269
"Nevada",2022,13,542.292011812425
"Nevada",2022,14,577.229920016877
"Nevada",2022,15,554.582987098239
"Nevada",2022,16,551.198874119103
"Nevada",2022,17,572.681905894485
"Nevada",2022,18,541.811870588505
"Nevada",2022,19,523.551941200465
"Nevada",2022,20,518.842916486279
"Nevada",2022,21,521.066018873621
"Nevada",2022,22,522.063128322159
"Nevada",2022,23,551.453022404219
"Nevada",2022,24,551.390930608671
"Nevada",2022,25,537.484068301993
"Nevada",2022,26,544.029191872922
"Nevada",2022,27,525.840025934817
"Nevada",2022,28,527.455912955681
"Nevada",2022,29,542.936054179601
"Nevada",2022,30,497.546160097541
"Nevada",2022,31,545.873962384053
"Nevada",2022,32,511.585877649701
"Nevada",2022,33,523.679015343023
"Nevada",2022,34,514.842916486279
"Nevada",2022,35,520.162047118405
"Nevada",2022,36,512.582987098239
"Nevada",2022,37,527.905008281827
"Nevada",2022,38,510.260965914651
"Nevada",2022,39,517.554831751927
"Nevada",2022,40,507.486958853455
"Nevada",2022,41,548.650859996711
"Nevada",2022,42,477.707170689335
"Nevada",2022,43,502.486958853455
"Nevada",2022,44,528.195983567641
"Nevada",2022,45,551.647969445249
"Nevada",2022,46,542.647969445249
"Nevada",2022,47,544.390930608671
"Nevada",2022,48,547.645078893787
"Nevada",2022,49,531.164937669867
"Nevada",2022,50,555.292011812425
"Nevada",2022,51,566.905008281827
"Nevada",2022,52,560.328838813123
"Nevada",2023,1,611.402693048361
"Nevada",2023,2,622.24120786374
"Nevada",2023,3,627.758287613272
"Nevada",2023,4,578.632572535124
"Nevada",2023,5,594.939867054475
"Nevada",2023,6,616.932002765142
"Nevada",2023,7,566.145426450686
"Nevada",2023,8,572.204680589072
"Nevada",2023,9,634.232477570124
"Nevada",2023,10,599.777833217984
"Nevada",2023,11,584.279663306125
"Nevada",2023,12,580.513019683388
"Nevada",2023,13,556.469494123668
"Nevada",2023,14,593.248206148791
"Nevada",2023,15,569.256070438125
"Nevada",2023,16,568.137562161352
"Nevada",2023,17,588.983392614195
"Nevada",2023,18,558.821358777703
"Nevada",2023,19,539.145426450686
"Nevada",2023,20,534.932002765142
"Nevada",2023,21,535.101900890967
"Nevada",2023,22,533.90420578409
"Nevada",2023,23,565.418104274616
"Nevada",2023,24,567.196816299738
"Nevada",2023,25,550.528748262054
"Nevada",2023,26,554.595866689774
"Nevada",2023,27,539.734307658265
"Nevada",2023,28,543.615799381493
"Nevada",2023,29,556.263934727458
"Nevada",2023,30,508.750036236932
"Nevada",2023,31,561.042646752581
"Nevada",2023,32,528.453765545001
"Nevada",2023,33,537.785697507318
"Nevada",2023,34,530.932002765142
"Nevada",2023,35,533.63152796016
"Nevada",2023,36,527.256070438125
"Nevada",2023,37,542.153290740019
"Nevada",2023,38,525.35885013623
"Nevada",2023,39,535.343121557563
"Nevada",2023,40,522.726443368932
"Nevada",2023,41,565.872748626756
"Nevada",2023,42,488.698646387879
"Nevada",2023,43,517.726443368932
"Nevada",2023,44,542.939867054475
"Nevada",2023,45,566.675053519879
"Nevada",2023,46,557.675053519879
"Nevada",2023,47,560.196816299738
"Nevada",2023,48,560.477358413002
"Nevada",2023,49,546.829223067037
"Nevada",2023,50,569.469494123668
"Nevada",2023,51,581.153290740019
"Nevada",2023,52,577.975528324861
"New Hampshire",2020,1,250.675964687286
"New Hampshire",2020,2,259.093306511973
"New Hampshire",2020,3,252.100461037739
"New Hampshire",2020,4,260.445565030678
"New Hampshire",2020,5,258.701648521495
"New Hampshire",2020,6,256.475253587749
"New Hampshire",2020,7,257.934611704919
"New Hampshire",2020,8,260.404727216989
"New Hampshire",2020,9,252.309553833205
"New Hampshire",2020,10,253.535569750651
"New Hampshire",2020,11,252.257367048396
"New Hampshire",2020,12,253.706699457036
"New Hampshire",2020,13,252.035253464266
"New Hampshire",2020,14,257.638933701326
"New Hampshire",2020,15,246.339321431706
"New Hampshire",2020,16,250.601359490275
"New Hampshire",2020,17,254.61516696637
"New Hampshire",2020,18,252.570633669177
"New Hampshire",2020,19,251.937448528058
"New Hampshire",2020,20,248.728941976433
"New Hampshire",2020,21,249.001048967474
"New Hampshire",2020,22,249.209792227697
"New Hampshire",2020,23,242.731862535297
"New Hampshire",2020,24,243.256512592625
"New Hampshire",2020,25,254.078726048098
"New Hampshire",2020,26,248.231623338443
"New Hampshire",2020,27,245.763675158742
"New Hampshire",2020,28,248.10415551166
"New Hampshire",2020,29,250.863035719303
"New Hampshire",2020,30,250.3685244756
"New Hampshire",2020,31,246.677315750852
"New Hampshire",2020,32,252.58001393085
"New Hampshire",2020,33,249.163175111974
"New Hampshire",2020,34,247.604136732093
"New Hampshire",2020,35,254.514604608956
"New Hampshire",2020,36,247.643801527855
"New Hampshire",2020,37,252.868562055731
"New Hampshire",2020,38,250.85455002006
"New Hampshire",2020,39,251.350565761767
"New Hampshire",2020,40,253.25872085356
"New Hampshire",2020,41,252.510693939938
"New Hampshire",2020,42,254.837804129616
"New Hampshire",2020,43,251.096843767631
"New Hampshire",2020,44,254.186314572426
"New Hampshire",2020,45,250.810051990769
"New Hampshire",2020,46,251.487086442744
"New Hampshire",2020,47,255.775917910733
"New Hampshire",2020,48,252.571743509246
"New Hampshire",2020,49,252.848836021571
"New Hampshire",2020,50,256.271978057796
"New Hampshire",2020,51,257.696265848372
"New Hampshire",2020,52,256.383047616406
"New Hampshire",2021,1,254.065645395434
"New Hampshire",2021,2,255.440635339697
"New Hampshire",2021,3,255.964198616324
"New Hampshire",2021,4,257.003149444305
"New Hampshire",2021,5,258.172166626424
"New Hampshire",2021,6,255.053644674625
"New Hampshire",2021,7,257.474919688492
"New Hampshire",2021,8,257.451100876677
"New Hampshire",2021,9,255.346562195635
"New Hampshire",2021,10,254.035199937889
"New Hampshire",2021,11,255.209143765566
"New Hampshire",2021,12,255.61842004606
"New Hampshire",2021,13,254.786937131379
"New Hampshire",2021,14,256.718009267806
"New Hampshire",2021,15,251.609306280934
"New Hampshire",2021,16,252.88782246077
"New Hampshire",2021,17,255.492386895712
"New Hampshire",2021,18,254.671552064177
"New Hampshire",2021,19,253.928698801762
"New Hampshire",2021,20,252.027147304511
"New Hampshire",2021,21,252.911101993801
"New Hampshire",2021,22,252.682363865865
"New Hampshire",2021,23,249.973422791195
"New Hampshire",2021,24,249.206993470453
"New Hampshire",2021,25,255.478234929128
"New Hampshire",2021,26,252.60289910875
"New Hampshire",2021,27,251.264829403004
"New Hampshire",2021,28,252.45423966257
"New Hampshire",2021,29,253.250860352693
"New Hampshire",2021,30,253.307759877888
"New Hampshire",2021,31,251.269836291201
"New Hampshire",2021,32,255.841387220511
"New Hampshire",2021,33,252.610491251606
"New Hampshire",2021,34,251.66631782939
"New Hampshire",2021,35,255.607511107578
"New Hampshire",2021,36,252.321364732875
"New Hampshire",2021,37,254.780318103264
"New Hampshire",2021,38,252.925036446455
"New Hampshire",2021,39,253.972021265644
"New Hampshire",2021,40,254.253630510072
"New Hampshire",2021,41,253.623874667736
"New Hampshire",2021,42,255.525380117596
"New Hampshire",2021,43,253.220464224732
"New Hampshire",2021,44,255.429234122922
"New Hampshire",2021,45,254.022095449983
"New Hampshire",2021,46,254.186933445311
"New Hampshire",2021,47,256.7674534724
"New Hampshire",2021,48,254.282084501588
"New Hampshire",2021,49,254.647572980836
"New Hampshire",2021,50,256.256386687001
"New Hampshire",2021,51,257.894808959244
"New Hampshire",2021,52,255.493742816335
"New Hampshire",2022,1,255.390387219458
"New Hampshire",2022,2,256.139756193676
"New Hampshire",2022,3,255.763048929977
"New Hampshire",2022,4,256.458136163699
"New Hampshire",2022,5,256.51744192766
"New Hampshire",2022,6,255.912681938146
"New Hampshire",2022,7,256.364748285071
"New Hampshire",2022,8,256.521592420449
"New Hampshire",2022,9,255.685474099423
"New Hampshire",2022,10,255.571539177641
"New Hampshire",2022,11,255.661806317938
"New Hampshire",2022,12,255.816296580067
"New Hampshire",2022,13,255.585078598922
"New Hampshire",2022,14,256.233850271194
"New Hampshire",2022,15,254.746354052793
"New Hampshire",2022,16,255.211724212066
"New Hampshire",2022,17,255.856674109694
"New Hampshire",2022,18,255.602807132077
"New Hampshire",2022,19,255.452072470032
"New Hampshire",2022,20,254.963151276294
"New Hampshire",2022,21,255.111268177861
"New Hampshire",2022,22,255.091063132132
"New Hampshire",2022,23,254.270739658069
"New Hampshire",2022,24,254.191691982421
"New Hampshire",2022,25,255.81976010606
"New Hampshire",2022,26,255.015833588582
"New Hampshire",2022,27,254.658146327268
"New Hampshire",2022,28,254.985619628213
"New Hampshire",2022,29,255.282288313945
"New Hampshire",2022,30,255.25858195513
"New Hampshire",2022,31,254.71819840454
"New Hampshire",2022,32,255.776057484338
"New Hampshire",2022,33,255.077429958869
"New Hampshire",2022,34,254.836879026459
"New Hampshire",2022,35,255.86713543518
"New Hampshire",2022,36,254.936124274192
"New Hampshire",2022,37,255.638199906836
"New Hampshire",2022,38,255.23365313605
"New Hampshire",2022,39,255.420365738634
"New Hampshire",2022,40,255.585801585446
"New Hampshire",2022,41,255.444302152609
"New Hampshire",2022,42,255.875996726328
"New Hampshire",2022,43,255.292981255127
"New Hampshire",2022,44,255.819513302339
"New Hampshire",2022,45,255.39266563569
"New Hampshire",2022,46,255.460944822641
"New Hampshire",2022,47,256.120200843138
"New Hampshire",2022,48,255.54540247084
"New Hampshire",2022,49,255.617329100737
"New Hampshire",2022,50,256.076982871637
"New Hampshire",2022,51,256.411241412324
"New Hampshire",2022,52,255.97164433646
"New Hampshire",2023,1,255.805946577135
"New Hampshire",2023,2,256.005800402689
"New Hampshire",2023,3,255.984196372933
"New Hampshire",2023,4,256.154223911203
"New Hampshire",2023,5,256.238868222148
"New Hampshire",2023,6,255.947166063504
"New Hampshire",2023,7,256.171069084093
"New Hampshire",2023,8,256.192669452292
"New Hampshire",2023,9,255.932651368022
"New Hampshire",2023,10,255.830704035609
"New Hampshire",2023,11,255.920237386967
"New Hampshire",2023,12,255.96960673012
"New Hampshire",2023,13,255.881504617391
"New Hampshire",2023,14,256.102613163329
"New Hampshire",2023,15,255.551437213998
"New Hampshire",2023,16,255.703116149113
"New Hampshire",2023,17,255.967383527662
"New Hampshire",2023,18,255.87663020043
"New Hampshire",2023,19,255.806159420222
"New Hampshire",2023,20,255.610557686278
"New Hampshire",2023,21,255.689802389883
"New Hampshire",2023,22,255.671970994
"New Hampshire",2023,23,255.375046321974
"New Hampshire",2023,24,255.313624384704
"New Hampshire",2023,25,255.961017109124
"New Hampshire",2023,26,255.655709982104
"New Hampshire",2023,27,255.516056436591
"New Hampshire",2023,28,255.641600169793
"New Hampshire",2023,29,255.737098096851
"New Hampshire",2023,30,255.737293463758
"New Hampshire",2023,31,255.52524382099
"New Hampshire",2023,32,255.97814327891
"New Hampshire",2023,33,255.66529310316
"New Hampshire",2023,34,255.568497835232
"New Hampshire",2023,35,255.97640120073
"New Hampshire",2023,36,255.625669580639
"New Hampshire",2023,37,255.888914426086
"New Hampshire",2023,38,255.708768282811
"New Hampshire",2023,39,255.804292694442
"New Hampshire",2023,40,255.846989269187
"New Hampshire",2023,41,255.78522363927
"New Hampshire",2023,42,255.972377018665
"New Hampshire",2023,43,255.736702831038
"New Hampshire",2023,44,255.957799574407
"New Hampshire",2023,45,255.803455576014
"New Hampshire",2023,46,255.824233266452
"New Hampshire",2023,47,256.089050954806
"New Hampshire",2023,48,255.842874487591
"New Hampshire",2023,49,255.877216605028
"New Hampshire",2023,50,256.049494707949
"New Hampshire",2023,51,256.205189464065
"New Hampshire",2023,52,255.984438579508
"New Jersey",2020,1,1641.78547168512
"New Jersey",2020,2,1661.4739311294
"New Jersey",2020,3,1585.56413620606
"New Jersey",2020,4,1617.00285952819
"New Jersey",2020,5,1601.20153825748
"New Jersey",2020,6,1675.72151233217
"New Jersey",2020,7,1618.45736791985
"New Jersey",2020,8,1542.7327069167
"New Jersey",2020,9,1544.25875549841
"New Jersey",2020,10,1519.70094844873
"New Jersey",2020,11,1462.08512265778
"New Jersey",2020,12,1537.32357529022
"New Jersey",2020,13,1500.48551459502
"New Jersey",2020,14,1466.49078336929
"New Jersey",2020,15,1447.45298060483
"New Jersey",2020,16,1441.15279385049
"New Jersey",2020,17,1363.74356340211
"New Jersey",2020,18,1449.77202355919
"New Jersey",2020,19,1351.21195998207
"New Jersey",2020,20,1330.52697237176
"New Jersey",2020,21,1385.88373834584
"New Jersey",2020,22,1358.20658946613
"New Jersey",2020,23,1405.43840293246
"New Jersey",2020,24,1372.60509953317
"New Jersey",2020,25,1357.07127149781
"New Jersey",2020,26,1363.98528588784
"New Jersey",2020,27,1418.42279813067
"New Jersey",2020,28,1381.55556989597
"New Jersey",2020,29,1383.56083725497
"New Jersey",2020,30,1383.34987865849
"New Jersey",2020,31,1358.77179559462
"New Jersey",2020,32,1366.01394592098
"New Jersey",2020,33,1344.12332413578
"New Jersey",2020,34,1393.62069035268
"New Jersey",2020,35,1366.20151049345
"New Jersey",2020,36,1360.12332412113
"New Jersey",2020,37,1335.89676969493
"New Jersey",2020,38,1368.98528444427
"New Jersey",2020,39,1320.69360916392
"New Jersey",2020,40,1407.67021526877
"New Jersey",2020,41,1415.17537945864
"New Jersey",2020,42,1418.3212170986
"New Jersey",2020,43,1471.02174385357
"New Jersey",2020,44,1427.12079370361
"New Jersey",2020,45,1441.04513774852
"New Jersey",2020,46,1491.09466267355
"New Jersey",2020,47,1505.28475768854
"New Jersey",2020,48,1476.56083703856
"New Jersey",2020,49,1542.43839329353
"New Jersey",2020,50,1551.64408423851
"New Jersey",2020,51,1481.13112208354
"New Jersey",2020,52,1551.85504273352
"New Jersey",2021,1,1607.02250116396
"New Jersey",2021,2,1596.81508728851
"New Jersey",2021,3,1570.09036738993
"New Jersey",2021,4,1604.41110948426
"New Jersey",2021,5,1611.82716371929
"New Jersey",2021,6,1680.37714502765
"New Jersey",2021,7,1609.2576860612
"New Jersey",2021,8,1549.97368677094
"New Jersey",2021,9,1579.72975512635
"New Jersey",2021,10,1548.20580438947
"New Jersey",2021,11,1484.69036135649
"New Jersey",2021,12,1548.92241694656
"New Jersey",2021,13,1494.89885422819
"New Jersey",2021,14,1468.15660843713
"New Jersey",2021,15,1449.65662589315
"New Jersey",2021,16,1440.40262660195
"New Jersey",2021,17,1361.65078241312
"New Jersey",2021,18,1439.89104809638
"New Jersey",2021,19,1371.67854899163
"New Jersey",2021,20,1368.45012257355
"New Jersey",2021,21,1411.18448890212
"New Jersey",2021,22,1408.2150548216
"New Jersey",2021,23,1429.93348011865
"New Jersey",2021,24,1379.91220932414
"New Jersey",2021,25,1350.14459509405
"New Jersey",2021,26,1380.42350650638
"New Jersey",2021,27,1428.41553044867
"New Jersey",2021,28,1411.69045443623
